"country_name","year","time","deaths"
"Austria","2000",1,8560
"Austria","2000",2,7156
"Austria","2000",3,6689
"Austria","2000",4,6208
"Austria","2000",5,5768
"Austria","2000",6,5827
"Austria","2000",7,5898
"Austria","2000",8,6163
"Austria","2000",9,5625
"Austria","2000",10,6220
"Austria","2000",11,6251
"Austria","2000",12,6415
"Austria","2001",1,6866
"Austria","2001",2,5955
"Austria","2001",3,6456
"Austria","2001",4,6317
"Austria","2001",5,6155
"Austria","2001",6,5772
"Austria","2001",7,5950
"Austria","2001",8,6149
"Austria","2001",9,5634
"Austria","2001",10,6240
"Austria","2001",11,6290
"Austria","2001",12,6983
"Austria","2002",1,7017
"Austria","2002",2,6193
"Austria","2002",3,6672
"Austria","2002",4,6290
"Austria","2002",5,6234
"Austria","2002",6,6297
"Austria","2002",7,6031
"Austria","2002",8,5930
"Austria","2002",9,5774
"Austria","2002",10,6322
"Austria","2002",11,6320
"Austria","2002",12,7051
"Austria","2003",1,7162
"Austria","2003",2,6932
"Austria","2003",3,7680
"Austria","2003",4,6206
"Austria","2003",5,6214
"Austria","2003",6,5935
"Austria","2003",7,6184
"Austria","2003",8,6178
"Austria","2003",9,5785
"Austria","2003",10,6297
"Austria","2003",11,6118
"Austria","2003",12,6518
"Austria","2004",1,7471
"Austria","2004",2,6531
"Austria","2004",3,6521
"Austria","2004",4,5992
"Austria","2004",5,5899
"Austria","2004",6,5705
"Austria","2004",7,5913
"Austria","2004",8,5718
"Austria","2004",9,5523
"Austria","2004",10,6169
"Austria","2004",11,6150
"Austria","2004",12,6700
"Austria","2005",1,7011
"Austria","2005",2,7147
"Austria","2005",3,7214
"Austria","2005",4,6044
"Austria","2005",5,6190
"Austria","2005",6,5599
"Austria","2005",7,5804
"Austria","2005",8,5725
"Austria","2005",9,5523
"Austria","2005",10,6232
"Austria","2005",11,6123
"Austria","2005",12,6577
"Austria","2006",1,6708
"Austria","2006",2,6142
"Austria","2006",3,6676
"Austria","2006",4,6094
"Austria","2006",5,6212
"Austria","2006",6,6176
"Austria","2006",7,6127
"Austria","2006",8,5874
"Austria","2006",9,5750
"Austria","2006",10,6044
"Austria","2006",11,6113
"Austria","2006",12,6379
"Austria","2007",1,6645
"Austria","2007",2,6373
"Austria","2007",3,6748
"Austria","2007",4,6077
"Austria","2007",5,6106
"Austria","2007",6,5711
"Austria","2007",7,6270
"Austria","2007",8,5870
"Austria","2007",9,5644
"Austria","2007",10,6221
"Austria","2007",11,6306
"Austria","2007",12,6654
"Austria","2008",1,7292
"Austria","2008",2,6384
"Austria","2008",3,6590
"Austria","2008",4,6265
"Austria","2008",5,6150
"Austria","2008",6,5706
"Austria","2008",7,5896
"Austria","2008",8,5794
"Austria","2008",9,5864
"Austria","2008",10,6385
"Austria","2008",11,6055
"Austria","2008",12,6702
"Austria","2009",1,8364
"Austria","2009",2,7131
"Austria","2009",3,6701
"Austria","2009",4,6248
"Austria","2009",5,6162
"Austria","2009",6,5696
"Austria","2009",7,6073
"Austria","2009",8,5953
"Austria","2009",9,5799
"Austria","2009",10,6353
"Austria","2009",11,6160
"Austria","2009",12,6741
"Austria","2010",1,6937
"Austria","2010",2,6340
"Austria","2010",3,6910
"Austria","2010",4,6163
"Austria","2010",5,6305
"Austria","2010",6,6115
"Austria","2010",7,6528
"Austria","2010",8,6122
"Austria","2010",9,6039
"Austria","2010",10,6427
"Austria","2010",11,6199
"Austria","2010",12,7114
"Austria","2011",1,6966
"Austria","2011",2,6345
"Austria","2011",3,6938
"Austria","2011",4,6203
"Austria","2011",5,6360
"Austria","2011",6,5837
"Austria","2011",7,6102
"Austria","2011",8,6180
"Austria","2011",9,5836
"Austria","2011",10,6376
"Austria","2011",11,6399
"Austria","2011",12,6937
"Austria","2012",1,6988
"Austria","2012",2,7317
"Austria","2012",3,7656
"Austria","2012",4,6469
"Austria","2012",5,6440
"Austria","2012",6,6158
"Austria","2012",7,6326
"Austria","2012",8,6064
"Austria","2012",9,6054
"Austria","2012",10,6536
"Austria","2012",11,6435
"Austria","2012",12,6993
"Austria","2013",1,7254
"Austria","2013",2,7019
"Austria","2013",3,7454
"Austria","2013",4,6739
"Austria","2013",5,6329
"Austria","2013",6,6312
"Austria","2013",7,6447
"Austria","2013",8,6425
"Austria","2013",9,6050
"Austria","2013",10,6476
"Austria","2013",11,6269
"Austria","2013",12,6752
"Austria","2014",1,6798
"Austria","2014",2,6546
"Austria","2014",3,7000
"Austria","2014",4,6543
"Austria","2014",5,6586
"Austria","2014",6,6190
"Austria","2014",7,6227
"Austria","2014",8,6112
"Austria","2014",9,6121
"Austria","2014",10,6521
"Austria","2014",11,6502
"Austria","2014",12,7106
"Austria","2015",1,8068
"Austria","2015",2,7953
"Austria","2015",3,7879
"Austria","2015",4,6827
"Austria","2015",5,6333
"Austria","2015",6,6088
"Austria","2015",7,6884
"Austria","2015",8,6805
"Austria","2015",9,6228
"Austria","2015",10,6624
"Austria","2015",11,6474
"Austria","2015",12,6910
"Austria","2016",1,7189
"Austria","2016",2,6816
"Austria","2016",3,7059
"Austria","2016",4,6541
"Austria","2016",5,6636
"Austria","2016",6,6066
"Austria","2016",7,6258
"Austria","2016",8,6298
"Austria","2016",9,6132
"Austria","2016",10,6929
"Austria","2016",11,6718
"Austria","2016",12,8027
"Austria","2017",1,9728
"Austria","2017",2,7460
"Austria","2017",3,7110
"Austria","2017",4,6513
"Austria","2017",5,6584
"Austria","2017",6,6163
"Austria","2017",7,6345
"Austria","2017",8,6531
"Austria","2017",9,6138
"Austria","2017",10,6764
"Austria","2017",11,6681
"Austria","2017",12,7253
"Austria","2018",1,8049
"Austria","2018",2,7854
"Austria","2018",3,8339
"Austria","2018",4,6699
"Austria","2018",5,6269
"Austria","2018",6,6190
"Austria","2018",7,6630
"Austria","2018",8,6777
"Austria","2018",9,6232
"Austria","2018",10,6824
"Austria","2018",11,6701
"Austria","2018",12,7411
"Austria","2019",1,7601
"Austria","2019",2,7240
"Austria","2019",3,7787
"Austria","2019",4,6816
"Austria","2019",5,6754
"Austria","2019",6,6528
"Austria","2019",7,6607
"Austria","2019",8,6559
"Austria","2019",9,6441
"Austria","2019",10,6977
"Austria","2019",11,6813
"Austria","2019",12,7263
"Austria","2020",1,7950
"Austria","2020",2,7291
"Austria","2020",3,7974
"Austria","2020",4,7297
"Austria","2020",5,6591
"Austria","2020",6,6331
"Austria","2020",7,6592
"Austria","2020",8,6809
"Austria","2020",9,6771
"Austria","2020",10,7650
"Austria","2020",11,9993
"Austria","2020",12,10350
"Austria","2021",1,8872
"Austria","2021",2,7099
"Austria","2021",3,7558
"Austria","2021",4,7494
"Austria","2021",5,7098
"Austria","2021",6,7047
"Austria","2021",7,6829
"Austria","2021",8,7135
"Austria","2021",9,7079
"Austria","2021",10,7734
"Austria","2021",11,9055
"Austria","2021",12,8962
"Belgium","2000",1,12008
"Belgium","2000",2,9169
"Belgium","2000",3,8788
"Belgium","2000",4,8417
"Belgium","2000",5,8247
"Belgium","2000",6,8197
"Belgium","2000",7,8236
"Belgium","2000",8,8253
"Belgium","2000",9,7733
"Belgium","2000",10,8366
"Belgium","2000",11,8626
"Belgium","2000",12,8863
"Belgium","2001",1,10102
"Belgium","2001",2,8463
"Belgium","2001",3,9114
"Belgium","2001",4,8563
"Belgium","2001",5,8872
"Belgium","2001",6,8301
"Belgium","2001",7,8301
"Belgium","2001",8,8278
"Belgium","2001",9,7736
"Belgium","2001",10,7973
"Belgium","2001",11,8268
"Belgium","2001",12,9476
"Belgium","2002",1,11100
"Belgium","2002",2,8962
"Belgium","2002",3,9173
"Belgium","2002",4,8738
"Belgium","2002",5,8459
"Belgium","2002",6,8078
"Belgium","2002",7,8411
"Belgium","2002",8,8291
"Belgium","2002",9,7810
"Belgium","2002",10,8616
"Belgium","2002",11,8312
"Belgium","2002",12,9692
"Belgium","2003",1,9997
"Belgium","2003",2,8956
"Belgium","2003",3,9419
"Belgium","2003",4,9319
"Belgium","2003",5,8479
"Belgium","2003",6,8401
"Belgium","2003",7,8423
"Belgium","2003",8,8521
"Belgium","2003",9,8421
"Belgium","2003",10,8659
"Belgium","2003",11,8554
"Belgium","2003",12,10479
"Belgium","2004",1,10331
"Belgium","2004",2,8535
"Belgium","2004",3,8839
"Belgium","2004",4,8311
"Belgium","2004",5,8079
"Belgium","2004",6,7820
"Belgium","2004",7,8009
"Belgium","2004",8,7737
"Belgium","2004",9,7622
"Belgium","2004",10,8358
"Belgium","2004",11,8155
"Belgium","2004",12,9460
"Belgium","2005",1,9950
"Belgium","2005",2,9363
"Belgium","2005",3,10465
"Belgium","2005",4,8478
"Belgium","2005",5,8497
"Belgium","2005",6,8126
"Belgium","2005",7,7534
"Belgium","2005",8,7641
"Belgium","2005",9,7508
"Belgium","2005",10,8229
"Belgium","2005",11,8146
"Belgium","2005",12,9026
"Belgium","2006",1,9706
"Belgium","2006",2,8579
"Belgium","2006",3,9474
"Belgium","2006",4,8318
"Belgium","2006",5,8213
"Belgium","2006",6,8059
"Belgium","2006",7,9111
"Belgium","2006",8,7708
"Belgium","2006",9,7680
"Belgium","2006",10,8014
"Belgium","2006",11,8007
"Belgium","2006",12,8718
"Belgium","2007",1,9486
"Belgium","2007",2,9113
"Belgium","2007",3,9025
"Belgium","2007",4,8476
"Belgium","2007",5,7952
"Belgium","2007",6,7759
"Belgium","2007",7,7835
"Belgium","2007",8,7600
"Belgium","2007",9,7651
"Belgium","2007",10,8319
"Belgium","2007",11,8812
"Belgium","2007",12,8630
"Belgium","2008",1,10235
"Belgium","2008",2,8860
"Belgium","2008",3,9469
"Belgium","2008",4,9163
"Belgium","2008",5,8556
"Belgium","2008",6,7909
"Belgium","2008",7,8119
"Belgium","2008",8,7849
"Belgium","2008",9,7684
"Belgium","2008",10,8486
"Belgium","2008",11,8557
"Belgium","2008",12,9700
"Belgium","2009",1,11145
"Belgium","2009",2,9673
"Belgium","2009",3,8958
"Belgium","2009",4,8322
"Belgium","2009",5,8012
"Belgium","2009",6,7996
"Belgium","2009",7,7986
"Belgium","2009",8,7786
"Belgium","2009",9,7661
"Belgium","2009",10,8573
"Belgium","2009",11,8393
"Belgium","2009",12,9349
"Belgium","2010",1,10129
"Belgium","2010",2,8873
"Belgium","2010",3,9284
"Belgium","2010",4,8330
"Belgium","2010",5,8560
"Belgium","2010",6,8283
"Belgium","2010",7,8546
"Belgium","2010",8,8031
"Belgium","2010",9,8120
"Belgium","2010",10,8572
"Belgium","2010",11,8452
"Belgium","2010",12,9972
"Belgium","2011",1,9821
"Belgium","2011",2,8344
"Belgium","2011",3,9117
"Belgium","2011",4,8434
"Belgium","2011",5,8455
"Belgium","2011",6,8293
"Belgium","2011",7,8131
"Belgium","2011",8,8172
"Belgium","2011",9,8083
"Belgium","2011",10,8682
"Belgium","2011",11,8766
"Belgium","2011",12,9994
"Belgium","2012",1,9944
"Belgium","2012",2,10817
"Belgium","2012",3,10494
"Belgium","2012",4,8939
"Belgium","2012",5,8897
"Belgium","2012",6,8191
"Belgium","2012",7,8235
"Belgium","2012",8,8161
"Belgium","2012",9,7907
"Belgium","2012",10,8951
"Belgium","2012",11,8835
"Belgium","2012",12,9705
"Belgium","2013",1,10357
"Belgium","2013",2,9904
"Belgium","2013",3,10701
"Belgium","2013",4,9773
"Belgium","2013",5,8802
"Belgium","2013",6,8618
"Belgium","2013",7,8463
"Belgium","2013",8,8056
"Belgium","2013",9,8029
"Belgium","2013",10,8676
"Belgium","2013",11,8512
"Belgium","2013",12,9443
"Belgium","2014",1,9578
"Belgium","2014",2,8808
"Belgium","2014",3,9348
"Belgium","2014",4,8627
"Belgium","2014",5,8637
"Belgium","2014",6,8067
"Belgium","2014",7,8652
"Belgium","2014",8,7978
"Belgium","2014",9,7957
"Belgium","2014",10,8534
"Belgium","2014",11,8563
"Belgium","2014",12,10006
"Belgium","2015",1,11273
"Belgium","2015",2,11055
"Belgium","2015",3,10477
"Belgium","2015",4,9150
"Belgium","2015",5,8746
"Belgium","2015",6,8309
"Belgium","2015",7,8458
"Belgium","2015",8,8286
"Belgium","2015",9,8051
"Belgium","2015",10,9075
"Belgium","2015",11,8445
"Belgium","2015",12,9216
"Belgium","2016",1,9916
"Belgium","2016",2,9000
"Belgium","2016",3,10174
"Belgium","2016",4,8984
"Belgium","2016",5,8856
"Belgium","2016",6,8009
"Belgium","2016",7,8589
"Belgium","2016",8,8487
"Belgium","2016",9,7986
"Belgium","2016",10,8872
"Belgium","2016",11,9088
"Belgium","2016",12,10136
"Belgium","2017",1,11831
"Belgium","2017",2,10518
"Belgium","2017",3,9420
"Belgium","2017",4,8461
"Belgium","2017",5,9102
"Belgium","2017",6,8224
"Belgium","2017",7,8230
"Belgium","2017",8,8243
"Belgium","2017",9,8113
"Belgium","2017",10,8770
"Belgium","2017",11,8640
"Belgium","2017",12,10114
"Belgium","2018",1,10364
"Belgium","2018",2,10095
"Belgium","2018",3,12209
"Belgium","2018",4,8974
"Belgium","2018",5,8562
"Belgium","2018",6,7797
"Belgium","2018",7,8923
"Belgium","2018",8,8502
"Belgium","2018",9,8048
"Belgium","2018",10,8668
"Belgium","2018",11,8732
"Belgium","2018",12,9819
"Belgium","2019",1,10470
"Belgium","2019",2,9770
"Belgium","2019",3,10002
"Belgium","2019",4,8905
"Belgium","2019",5,8832
"Belgium","2019",6,8277
"Belgium","2019",7,8758
"Belgium","2019",8,8247
"Belgium","2019",9,8004
"Belgium","2019",10,8892
"Belgium","2019",11,8873
"Belgium","2019",12,9753
"Belgium","2020",1,10221
"Belgium","2020",2,9393
"Belgium","2020",3,11589
"Belgium","2020",4,15457
"Belgium","2020",5,9452
"Belgium","2020",6,7994
"Belgium","2020",7,8009
"Belgium","2020",8,9851
"Belgium","2020",9,8193
"Belgium","2020",10,10754
"Belgium","2020",11,14038
"Belgium","2020",12,11945
"Belgium","2021",1,10704
"Belgium","2021",2,8952
"Belgium","2021",3,9350
"Belgium","2021",4,9472
"Belgium","2021",5,9206
"Belgium","2021",6,8153
"Belgium","2021",7,8470
"Belgium","2021",8,8277
"Belgium","2021",9,8315
"Belgium","2021",10,9776
"Belgium","2021",11,10308
"Belgium","2021",12,11348
"Bulgaria","2000",1,13966
"Bulgaria","2000",2,11285
"Bulgaria","2000",3,10316
"Bulgaria","2000",4,9205
"Bulgaria","2000",5,9263
"Bulgaria","2000",6,8187
"Bulgaria","2000",7,8973
"Bulgaria","2000",8,7795
"Bulgaria","2000",9,7711
"Bulgaria","2000",10,9180
"Bulgaria","2000",11,9033
"Bulgaria","2000",12,10173
"Bulgaria","2001",1,10508
"Bulgaria","2001",2,9134
"Bulgaria","2001",3,10133
"Bulgaria","2001",4,9700
"Bulgaria","2001",5,9361
"Bulgaria","2001",6,8681
"Bulgaria","2001",7,9032
"Bulgaria","2001",8,8276
"Bulgaria","2001",9,7769
"Bulgaria","2001",10,8774
"Bulgaria","2001",11,9774
"Bulgaria","2001",12,11226
"Bulgaria","2002",1,11535
"Bulgaria","2002",2,8935
"Bulgaria","2002",3,9819
"Bulgaria","2002",4,9328
"Bulgaria","2002",5,9140
"Bulgaria","2002",6,8841
"Bulgaria","2002",7,8751
"Bulgaria","2002",8,8206
"Bulgaria","2002",9,8129
"Bulgaria","2002",10,9281
"Bulgaria","2002",11,9630
"Bulgaria","2002",12,11022
"Bulgaria","2003",1,10898
"Bulgaria","2003",2,10503
"Bulgaria","2003",3,11524
"Bulgaria","2003",4,9600
"Bulgaria","2003",5,9158
"Bulgaria","2003",6,8619
"Bulgaria","2003",7,8175
"Bulgaria","2003",8,8082
"Bulgaria","2003",9,7528
"Bulgaria","2003",10,8823
"Bulgaria","2003",11,8857
"Bulgaria","2003",12,10160
"Bulgaria","2004",1,11563
"Bulgaria","2004",2,10064
"Bulgaria","2004",3,9747
"Bulgaria","2004",4,9055
"Bulgaria","2004",5,9103
"Bulgaria","2004",6,8663
"Bulgaria","2004",7,8352
"Bulgaria","2004",8,8016
"Bulgaria","2004",9,7779
"Bulgaria","2004",10,8968
"Bulgaria","2004",11,9117
"Bulgaria","2004",12,9683
"Bulgaria","2005",1,10001
"Bulgaria","2005",2,10758
"Bulgaria","2005",3,10807
"Bulgaria","2005",4,9488
"Bulgaria","2005",5,9392
"Bulgaria","2005",6,8375
"Bulgaria","2005",7,8560
"Bulgaria","2005",8,8306
"Bulgaria","2005",9,8042
"Bulgaria","2005",10,9348
"Bulgaria","2005",11,9579
"Bulgaria","2005",12,10718
"Bulgaria","2006",1,11082
"Bulgaria","2006",2,9938
"Bulgaria","2006",3,10463
"Bulgaria","2006",4,9449
"Bulgaria","2006",5,9814
"Bulgaria","2006",6,8934
"Bulgaria","2006",7,8625
"Bulgaria","2006",8,8543
"Bulgaria","2006",9,7865
"Bulgaria","2006",10,9178
"Bulgaria","2006",11,9684
"Bulgaria","2006",12,9863
"Bulgaria","2007",1,11252
"Bulgaria","2007",2,10238
"Bulgaria","2007",3,9992
"Bulgaria","2007",4,9284
"Bulgaria","2007",5,9213
"Bulgaria","2007",6,9091
"Bulgaria","2007",7,9382
"Bulgaria","2007",8,8198
"Bulgaria","2007",9,7866
"Bulgaria","2007",10,8682
"Bulgaria","2007",11,9179
"Bulgaria","2007",12,10627
"Bulgaria","2008",1,10883
"Bulgaria","2008",2,9905
"Bulgaria","2008",3,10275
"Bulgaria","2008",4,9469
"Bulgaria","2008",5,9205
"Bulgaria","2008",6,8410
"Bulgaria","2008",7,8214
"Bulgaria","2008",8,8314
"Bulgaria","2008",9,7934
"Bulgaria","2008",10,9206
"Bulgaria","2008",11,8974
"Bulgaria","2008",12,9734
"Bulgaria","2009",1,10592
"Bulgaria","2009",2,8713
"Bulgaria","2009",3,9608
"Bulgaria","2009",4,9064
"Bulgaria","2009",5,9021
"Bulgaria","2009",6,8354
"Bulgaria","2009",7,8515
"Bulgaria","2009",8,8114
"Bulgaria","2009",9,7866
"Bulgaria","2009",10,8894
"Bulgaria","2009",11,9304
"Bulgaria","2009",12,10023
"Bulgaria","2010",1,10147
"Bulgaria","2010",2,9496
"Bulgaria","2010",3,9636
"Bulgaria","2010",4,9004
"Bulgaria","2010",5,9340
"Bulgaria","2010",6,8545
"Bulgaria","2010",7,8979
"Bulgaria","2010",8,9208
"Bulgaria","2010",9,7860
"Bulgaria","2010",10,9364
"Bulgaria","2010",11,8656
"Bulgaria","2010",12,9930
"Bulgaria","2011",1,10408
"Bulgaria","2011",2,9297
"Bulgaria","2011",3,9889
"Bulgaria","2011",4,8947
"Bulgaria","2011",5,8886
"Bulgaria","2011",6,8123
"Bulgaria","2011",7,8797
"Bulgaria","2011",8,7980
"Bulgaria","2011",9,7654
"Bulgaria","2011",10,9165
"Bulgaria","2011",11,9415
"Bulgaria","2011",12,9697
"Bulgaria","2012",1,10536
"Bulgaria","2012",2,11363
"Bulgaria","2012",3,10140
"Bulgaria","2012",4,8934
"Bulgaria","2012",5,8658
"Bulgaria","2012",6,8625
"Bulgaria","2012",7,9173
"Bulgaria","2012",8,8209
"Bulgaria","2012",9,7447
"Bulgaria","2012",10,8081
"Bulgaria","2012",11,8584
"Bulgaria","2012",12,9531
"Bulgaria","2013",1,9546
"Bulgaria","2013",2,8774
"Bulgaria","2013",3,9726
"Bulgaria","2013",4,8779
"Bulgaria","2013",5,8321
"Bulgaria","2013",6,8096
"Bulgaria","2013",7,8048
"Bulgaria","2013",8,7877
"Bulgaria","2013",9,7633
"Bulgaria","2013",10,8762
"Bulgaria","2013",11,8737
"Bulgaria","2013",12,10046
"Bulgaria","2014",1,10407
"Bulgaria","2014",2,9408
"Bulgaria","2014",3,9447
"Bulgaria","2014",4,8696
"Bulgaria","2014",5,8916
"Bulgaria","2014",6,8241
"Bulgaria","2014",7,8368
"Bulgaria","2014",8,8445
"Bulgaria","2014",9,8104
"Bulgaria","2014",10,9412
"Bulgaria","2014",11,9302
"Bulgaria","2014",12,10206
"Bulgaria","2015",1,10763
"Bulgaria","2015",2,9706
"Bulgaria","2015",3,10642
"Bulgaria","2015",4,9512
"Bulgaria","2015",5,8852
"Bulgaria","2015",6,8168
"Bulgaria","2015",7,8960
"Bulgaria","2015",8,8378
"Bulgaria","2015",9,7825
"Bulgaria","2015",10,8910
"Bulgaria","2015",11,9066
"Bulgaria","2015",12,9335
"Bulgaria","2016",1,10391
"Bulgaria","2016",2,8985
"Bulgaria","2016",3,9083
"Bulgaria","2016",4,8567
"Bulgaria","2016",5,9021
"Bulgaria","2016",6,8405
"Bulgaria","2016",7,8363
"Bulgaria","2016",8,8212
"Bulgaria","2016",9,7687
"Bulgaria","2016",10,9171
"Bulgaria","2016",11,9092
"Bulgaria","2016",12,10603
"Bulgaria","2017",1,12985
"Bulgaria","2017",2,9471
"Bulgaria","2017",3,9484
"Bulgaria","2017",4,8885
"Bulgaria","2017",5,8712
"Bulgaria","2017",6,8596
"Bulgaria","2017",7,8672
"Bulgaria","2017",8,8291
"Bulgaria","2017",9,7651
"Bulgaria","2017",10,8850
"Bulgaria","2017",11,8851
"Bulgaria","2017",12,9343
"Bulgaria","2018",1,10249
"Bulgaria","2018",2,9601
"Bulgaria","2018",3,9964
"Bulgaria","2018",4,8793
"Bulgaria","2018",5,8426
"Bulgaria","2018",6,7878
"Bulgaria","2018",7,8625
"Bulgaria","2018",8,8208
"Bulgaria","2018",9,8034
"Bulgaria","2018",10,9209
"Bulgaria","2018",11,9147
"Bulgaria","2018",12,10392
"Bulgaria","2019",1,11995
"Bulgaria","2019",2,9144
"Bulgaria","2019",3,9542
"Bulgaria","2019",4,8844
"Bulgaria","2019",5,8952
"Bulgaria","2019",6,8403
"Bulgaria","2019",7,8416
"Bulgaria","2019",8,8392
"Bulgaria","2019",9,7606
"Bulgaria","2019",10,8566
"Bulgaria","2019",11,8844
"Bulgaria","2019",12,9379
"Bulgaria","2020",1,10083
"Bulgaria","2020",2,9434
"Bulgaria","2020",3,9104
"Bulgaria","2020",4,8617
"Bulgaria","2020",5,8498
"Bulgaria","2020",6,8332
"Bulgaria","2020",7,8890
"Bulgaria","2020",8,8813
"Bulgaria","2020",9,8129
"Bulgaria","2020",10,10046
"Bulgaria","2020",11,17439
"Bulgaria","2020",12,17350
"Bulgaria","2021",1,11361
"Bulgaria","2021",2,9842
"Bulgaria","2021",3,14552
"Bulgaria","2021",4,15555
"Bulgaria","2021",5,11104
"Bulgaria","2021",6,9111
"Bulgaria","2021",7,9063
"Bulgaria","2021",8,9977
"Bulgaria","2021",9,11673
"Bulgaria","2021",10,15642
"Bulgaria","2021",11,16913
"Bulgaria","2021",12,14202
"Croatia","2000",1,5148
"Croatia","2000",2,4905
"Croatia","2000",3,4535
"Croatia","2000",4,4023
"Croatia","2000",5,3931
"Croatia","2000",6,3957
"Croatia","2000",7,3893
"Croatia","2000",8,3979
"Croatia","2000",9,3622
"Croatia","2000",10,4027
"Croatia","2000",11,3905
"Croatia","2000",12,4321
"Croatia","2001",1,4410
"Croatia","2001",2,3916
"Croatia","2001",3,4269
"Croatia","2001",4,4008
"Croatia","2001",5,4084
"Croatia","2001",6,4006
"Croatia","2001",7,4067
"Croatia","2001",8,4011
"Croatia","2001",9,3789
"Croatia","2001",10,3972
"Croatia","2001",11,4197
"Croatia","2001",12,4823
"Croatia","2002",1,4877
"Croatia","2002",2,4027
"Croatia","2002",3,4616
"Croatia","2002",4,4218
"Croatia","2002",5,4095
"Croatia","2002",6,4109
"Croatia","2002",7,3821
"Croatia","2002",8,3892
"Croatia","2002",9,3766
"Croatia","2002",10,4321
"Croatia","2002",11,4091
"Croatia","2002",12,4736
"Croatia","2003",1,4731
"Croatia","2003",2,4255
"Croatia","2003",3,5335
"Croatia","2003",4,4691
"Croatia","2003",5,4183
"Croatia","2003",6,4174
"Croatia","2003",7,4108
"Croatia","2003",8,4216
"Croatia","2003",9,3922
"Croatia","2003",10,4232
"Croatia","2003",11,4153
"Croatia","2003",12,4575
"Croatia","2004",1,5111
"Croatia","2004",2,4585
"Croatia","2004",3,4381
"Croatia","2004",4,4010
"Croatia","2004",5,4097
"Croatia","2004",6,3856
"Croatia","2004",7,3819
"Croatia","2004",8,3811
"Croatia","2004",9,3627
"Croatia","2004",10,4051
"Croatia","2004",11,4036
"Croatia","2004",12,4372
"Croatia","2005",1,4672
"Croatia","2005",2,4688
"Croatia","2005",3,5285
"Croatia","2005",4,4301
"Croatia","2005",5,4328
"Croatia","2005",6,4020
"Croatia","2005",7,3925
"Croatia","2005",8,3821
"Croatia","2005",9,3697
"Croatia","2005",10,4132
"Croatia","2005",11,4208
"Croatia","2005",12,4713
"Croatia","2006",1,4621
"Croatia","2006",2,4216
"Croatia","2006",3,4544
"Croatia","2006",4,4130
"Croatia","2006",5,4237
"Croatia","2006",6,4257
"Croatia","2006",7,4181
"Croatia","2006",8,3763
"Croatia","2006",9,3815
"Croatia","2006",10,4126
"Croatia","2006",11,4105
"Croatia","2006",12,4383
"Croatia","2007",1,4636
"Croatia","2007",2,4772
"Croatia","2007",3,4656
"Croatia","2007",4,4269
"Croatia","2007",5,4299
"Croatia","2007",6,4139
"Croatia","2007",7,4412
"Croatia","2007",8,3889
"Croatia","2007",9,3873
"Croatia","2007",10,4399
"Croatia","2007",11,4381
"Croatia","2007",12,4642
"Croatia","2008",1,5000
"Croatia","2008",2,4509
"Croatia","2008",3,4723
"Croatia","2008",4,4316
"Croatia","2008",5,4303
"Croatia","2008",6,4171
"Croatia","2008",7,4039
"Croatia","2008",8,4032
"Croatia","2008",9,4006
"Croatia","2008",10,4299
"Croatia","2008",11,4177
"Croatia","2008",12,4576
"Croatia","2009",1,5399
"Croatia","2009",2,4583
"Croatia","2009",3,4926
"Croatia","2009",4,4189
"Croatia","2009",5,4220
"Croatia","2009",6,4003
"Croatia","2009",7,4106
"Croatia","2009",8,4105
"Croatia","2009",9,3747
"Croatia","2009",10,4289
"Croatia","2009",11,4271
"Croatia","2009",12,4576
"Croatia","2010",1,4589
"Croatia","2010",2,4357
"Croatia","2010",3,4587
"Croatia","2010",4,4297
"Croatia","2010",5,4241
"Croatia","2010",6,4190
"Croatia","2010",7,4415
"Croatia","2010",8,4095
"Croatia","2010",9,4058
"Croatia","2010",10,4438
"Croatia","2010",11,4232
"Croatia","2010",12,4597
"Croatia","2011",1,4936
"Croatia","2011",2,4405
"Croatia","2011",3,4660
"Croatia","2011",4,4149
"Croatia","2011",5,4255
"Croatia","2011",6,3850
"Croatia","2011",7,4184
"Croatia","2011",8,4063
"Croatia","2011",9,3736
"Croatia","2011",10,4157
"Croatia","2011",11,4211
"Croatia","2011",12,4413
"Croatia","2012",1,4582
"Croatia","2012",2,4788
"Croatia","2012",3,5040
"Croatia","2012",4,4335
"Croatia","2012",5,4194
"Croatia","2012",6,4162
"Croatia","2012",7,4245
"Croatia","2012",8,4131
"Croatia","2012",9,3770
"Croatia","2012",10,4037
"Croatia","2012",11,4094
"Croatia","2012",12,4332
"Croatia","2013",1,4603
"Croatia","2013",2,4068
"Croatia","2013",3,4782
"Croatia","2013",4,4165
"Croatia","2013",5,3932
"Croatia","2013",6,4123
"Croatia","2013",7,3977
"Croatia","2013",8,4037
"Croatia","2013",9,3891
"Croatia","2013",10,4155
"Croatia","2013",11,4042
"Croatia","2013",12,4611
"Croatia","2014",1,4481
"Croatia","2014",2,4075
"Croatia","2014",3,4610
"Croatia","2014",4,4242
"Croatia","2014",5,4183
"Croatia","2014",6,4059
"Croatia","2014",7,4012
"Croatia","2014",8,4040
"Croatia","2014",9,4013
"Croatia","2014",10,4286
"Croatia","2014",11,4162
"Croatia","2014",12,4676
"Croatia","2015",1,5473
"Croatia","2015",2,5157
"Croatia","2015",3,5245
"Croatia","2015",4,4495
"Croatia","2015",5,4186
"Croatia","2015",6,4002
"Croatia","2015",7,4656
"Croatia","2015",8,4296
