"country_name","date","cum_deaths_gov","year","month","week"
"Alabama",2020-01-25,0,2020,1,4
"Alabama",2020-02-01,0,2020,2,5
"Alabama",2020-02-08,0,2020,2,6
"Alabama",2020-02-15,0,2020,2,7
"Alabama",2020-02-22,0,2020,2,8
"Alabama",2020-02-29,0,2020,2,9
"Alabama",2020-03-07,0,2020,3,10
"Alabama",2020-03-14,0,2020,3,11
"Alabama",2020-03-21,0,2020,3,12
"Alabama",2020-03-28,4,2020,3,13
"Alabama",2020-04-04,44,2020,4,14
"Alabama",2020-04-11,92,2020,4,15
"Alabama",2020-04-18,153,2020,4,16
"Alabama",2020-04-25,209,2020,4,17
"Alabama",2020-05-02,288,2020,5,18
"Alabama",2020-05-09,390,2020,5,19
"Alabama",2020-05-16,485,2020,5,20
"Alabama",2020-05-23,549,2020,5,21
"Alabama",2020-05-30,618,2020,5,22
"Alabama",2020-06-06,689,2020,6,23
"Alabama",2020-06-13,773,2020,6,24
"Alabama",2020-06-20,838,2020,6,25
"Alabama",2020-06-27,919,2020,6,26
"Alabama",2020-07-04,1007,2020,7,27
"Alabama",2020-07-11,1114,2020,7,28
"Alabama",2020-07-18,1286,2020,7,29
"Alabama",2020-07-25,1456,2020,7,30
"Alabama",2020-08-01,1603,2020,8,31
"Alabama",2020-08-08,1755,2020,8,32
"Alabama",2020-08-15,1896,2020,8,33
"Alabama",2020-08-22,2011,2020,8,34
"Alabama",2020-08-29,2152,2020,8,35
"Alabama",2020-09-05,2275,2020,9,36
"Alabama",2020-09-12,2350,2020,9,37
"Alabama",2020-09-19,2437,2020,9,38
"Alabama",2020-09-26,2501,2020,9,39
"Alabama",2020-10-03,2558,2020,10,40
"Alabama",2020-10-10,2664,2020,10,41
"Alabama",2020-10-17,2788,2020,10,42
"Alabama",2020-10-24,2866,2020,10,43
"Alabama",2020-10-31,2967,2020,10,44
"Alabama",2020-11-07,3082,2020,11,45
"Alabama",2020-11-14,3246,2020,11,46
"Alabama",2020-11-21,3457,2020,11,47
"Alabama",2020-11-28,3572,2020,11,48
"Alabama",2020-12-05,3877,2020,12,49
"Alabama",2020-12-12,4102,2020,12,50
"Alabama",2020-12-19,4389,2020,12,51
"Alabama",2020-12-26,4685,2020,12,52
"Alabama",2021-01-02,4872,2021,1,53
"Alabama",2021-01-09,5299,2021,1,1
"Alabama",2021-01-16,6119,2021,1,2
"Alabama",2021-01-23,6657,2021,1,3
"Alabama",2021-01-30,7566,2021,1,4
"Alabama",2021-02-06,8513,2021,2,5
"Alabama",2021-02-13,9242,2021,2,6
"Alabama",2021-02-20,9590,2021,2,7
"Alabama",2021-02-27,9930,2021,2,8
"Alabama",2021-03-06,10149,2021,3,9
"Alabama",2021-03-13,10327,2021,3,10
"Alabama",2021-03-20,10436,2021,3,11
"Alabama",2021-03-27,10526,2021,3,12
"Alabama",2021-04-03,10637,2021,4,13
"Alabama",2021-04-10,10712,2021,4,14
"Alabama",2021-04-17,10790,2021,4,15
"Alabama",2021-04-24,10851,2021,4,16
"Alabama",2021-05-01,10913,2021,5,17
"Alabama",2021-05-08,10978,2021,5,18
"Alabama",2021-05-15,11038,2021,5,19
"Alabama",2021-05-22,11112,2021,5,20
"Alabama",2021-05-29,11146,2021,5,21
"Alabama",2021-06-05,11198,2021,6,22
"Alabama",2021-06-12,11266,2021,6,23
"Alabama",2021-06-19,11306,2021,6,24
"Alabama",2021-06-26,11336,2021,6,25
"Alabama",2021-07-03,11358,2021,7,26
"Alabama",2021-07-10,11402,2021,7,27
"Alabama",2021-07-17,11443,2021,7,28
"Alabama",2021-07-24,11483,2021,7,29
"Alabama",2021-07-31,11536,2021,7,30
"Alabama",2021-08-07,11624,2021,8,31
"Alabama",2021-08-14,11765,2021,8,32
"Alabama",2021-08-21,12000,2021,8,33
"Alabama",2021-08-28,12219,2021,8,34
"Alabama",2021-09-04,12414,2021,9,35
"Alabama",2021-09-11,12673,2021,9,36
"Alabama",2021-09-18,13209,2021,9,37
"Alabama",2021-09-25,14022,2021,9,38
"Alabama",2021-10-02,14469,2021,10,39
"Alabama",2021-10-09,14857,2021,10,40
"Alabama",2021-10-16,15179,2021,10,41
"Alabama",2021-10-23,15406,2021,10,42
"Alabama",2021-10-30,15573,2021,10,43
"Alabama",2021-11-06,15834,2021,11,44
"Alabama",2021-11-13,15981,2021,11,45
"Alabama",2021-11-20,16073,2021,11,46
"Alabama",2021-11-27,16115,2021,11,47
"Alabama",2021-12-04,16185,2021,12,48
"Alabama",2021-12-11,16265,2021,12,49
"Alabama",2021-12-18,16353,2021,12,50
"Alabama",2021-12-25,16418,2021,12,51
"Alabama",2022-01-01,16455,2022,1,52
"Alabama",2022-01-08,16624,2022,1,1
"Alabama",2022-01-15,16641,2022,1,2
"Alabama",2022-01-22,16826,2022,1,3
"Alabama",2022-01-29,17086,2022,1,4
"Alabama",2022-02-05,17371,2022,2,5
"Alabama",2022-02-12,17571,2022,2,6
"Alabama",2022-02-19,17933,2022,2,7
"Alabama",2022-02-26,18225,2022,2,8
"Alabama",2022-03-05,18480,2022,3,9
"Alabama",2022-03-12,18832,2022,3,10
"Alabama",2022-03-19,19038,2022,3,11
"Alabama",2022-03-26,19210,2022,3,12
"Alabama",2022-04-02,19313,2022,4,13
"Alabama",2022-04-09,19376,2022,4,14
"Alabama",2022-04-16,19502,2022,4,15
"Alabama",2022-04-23,19541,2022,4,16
"Alabama",2022-04-30,19567,2022,4,17
"Alabama",2022-05-07,19601,2022,5,18
"Alabama",2022-05-14,19628,2022,5,19
"Alabama",2022-05-21,19645,2022,5,20
"Alabama",2022-05-28,19658,2022,5,21
"Alabama",2022-06-04,19664,2022,6,22
"Alabama",2022-06-11,19692,2022,6,23
"Alabama",2022-06-18,19696,2022,6,24
"Alabama",2022-06-25,19729,2022,6,25
"Alabama",2022-07-02,19759,2022,7,26
"Alabama",2022-07-09,19786,2022,7,27
"Alabama",2022-07-16,19822,2022,7,28
"Alabama",2022-07-23,19872,2022,7,29
"Alabama",2022-07-30,19891,2022,7,30
"Alabama",2022-08-06,19974,2022,8,31
"Alabama",2022-08-13,20026,2022,8,32
"Alabama",2022-08-20,20041,2022,8,33
"Alabama",2022-08-27,20048,2022,8,34
"Alabama",2022-09-03,20160,2022,9,35
"Alabama",2022-09-10,20239,2022,9,36
"Alabama",2022-09-17,20322,2022,9,37
"Alabama",2022-09-24,20395,2022,9,38
"Alabama",2022-10-01,20422,2022,10,39
"Alabama",2022-10-08,20473,2022,10,40
"Alabama",2022-10-15,20505,2022,10,41
"Alabama",2022-10-22,20533,2022,10,42
"Alabama",2022-10-29,20558,2022,10,43
"Alabama",2022-11-05,20558,2022,11,44
"Alabama",2022-11-12,20608,2022,11,45
"Alabama",2022-11-19,20617,2022,11,46
"Alabama",2022-11-26,20631,2022,11,47
"Alabama",2022-12-03,20652,2022,12,48
"Alabama",2022-12-10,20682,2022,12,49
"Alabama",2022-12-17,20704,2022,12,50
"Alabama",2022-12-24,20737,2022,12,51
"Alabama",2022-12-31,20737,2022,12,52
"Alaska",2020-01-25,0,2020,1,4
"Alaska",2020-02-01,0,2020,2,5
"Alaska",2020-02-08,0,2020,2,6
"Alaska",2020-02-15,0,2020,2,7
"Alaska",2020-02-22,0,2020,2,8
"Alaska",2020-02-29,0,2020,2,9
"Alaska",2020-03-07,0,2020,3,10
"Alaska",2020-03-14,0,2020,3,11
"Alaska",2020-03-21,0,2020,3,12
"Alaska",2020-03-28,2,2020,3,13
"Alaska",2020-04-04,5,2020,4,14
"Alaska",2020-04-11,8,2020,4,15
"Alaska",2020-04-18,9,2020,4,16
"Alaska",2020-04-25,9,2020,4,17
"Alaska",2020-05-02,9,2020,5,18
"Alaska",2020-05-09,10,2020,5,19
"Alaska",2020-05-16,10,2020,5,20
"Alaska",2020-05-23,10,2020,5,21
"Alaska",2020-05-30,10,2020,5,22
"Alaska",2020-06-06,10,2020,6,23
"Alaska",2020-06-13,12,2020,6,24
"Alaska",2020-06-20,12,2020,6,25
"Alaska",2020-06-27,14,2020,6,26
"Alaska",2020-07-04,16,2020,7,27
"Alaska",2020-07-11,17,2020,7,28
"Alaska",2020-07-18,18,2020,7,29
"Alaska",2020-07-25,20,2020,7,30
"Alaska",2020-08-01,24,2020,8,31
"Alaska",2020-08-08,26,2020,8,32
"Alaska",2020-08-15,28,2020,8,33
"Alaska",2020-08-22,31,2020,8,34
"Alaska",2020-08-29,37,2020,8,35
"Alaska",2020-09-05,42,2020,9,36
"Alaska",2020-09-12,44,2020,9,37
"Alaska",2020-09-19,45,2020,9,38
"Alaska",2020-09-26,52,2020,9,39
"Alaska",2020-10-03,59,2020,10,40
"Alaska",2020-10-10,61,2020,10,41
"Alaska",2020-10-17,67,2020,10,42
"Alaska",2020-10-24,68,2020,10,43
"Alaska",2020-10-31,82,2020,10,44
"Alaska",2020-11-07,86,2020,11,45
"Alaska",2020-11-14,100,2020,11,46
"Alaska",2020-11-21,104,2020,11,47
"Alaska",2020-11-28,122,2020,11,48
"Alaska",2020-12-05,143,2020,12,49
"Alaska",2020-12-12,176,2020,12,50
"Alaska",2020-12-19,184,2020,12,51
"Alaska",2020-12-26,200,2020,12,52
"Alaska",2021-01-02,215,2021,1,53
"Alaska",2021-01-09,224,2021,1,1
"Alaska",2021-01-16,229,2021,1,2
"Alaska",2021-01-23,259,2021,1,3
"Alaska",2021-01-30,262,2021,1,4
"Alaska",2021-02-06,279,2021,2,5
"Alaska",2021-02-13,282,2021,2,6
"Alaska",2021-02-20,289,2021,2,7
"Alaska",2021-02-27,290,2021,2,8
"Alaska",2021-03-06,305,2021,3,9
"Alaska",2021-03-13,306,2021,3,10
"Alaska",2021-03-20,310,2021,3,11
"Alaska",2021-03-27,313,2021,3,12
"Alaska",2021-04-03,313,2021,4,13
"Alaska",2021-04-10,313,2021,4,14
"Alaska",2021-04-17,334,2021,4,15
"Alaska",2021-04-24,334,2021,4,16
"Alaska",2021-05-01,347,2021,5,17
"Alaska",2021-05-08,349,2021,5,18
"Alaska",2021-05-15,353,2021,5,19
"Alaska",2021-05-22,369,2021,5,20
"Alaska",2021-05-29,369,2021,5,21
"Alaska",2021-06-05,369,2021,6,22
"Alaska",2021-06-12,373,2021,6,23
"Alaska",2021-06-19,373,2021,6,24
"Alaska",2021-06-26,374,2021,6,25
"Alaska",2021-07-03,377,2021,7,26
"Alaska",2021-07-10,379,2021,7,27
"Alaska",2021-07-17,381,2021,7,28
"Alaska",2021-07-24,384,2021,7,29
"Alaska",2021-07-31,389,2021,7,30
"Alaska",2021-08-07,398,2021,8,31
"Alaska",2021-08-14,403,2021,8,32
"Alaska",2021-08-21,414,2021,8,33
"Alaska",2021-08-28,438,2021,8,34
"Alaska",2021-09-04,448,2021,9,35
"Alaska",2021-09-11,458,2021,9,36
"Alaska",2021-09-18,469,2021,9,37
"Alaska",2021-09-25,532,2021,9,38
"Alaska",2021-10-02,578,2021,10,39
"Alaska",2021-10-09,592,2021,10,40
"Alaska",2021-10-16,617,2021,10,41
"Alaska",2021-10-23,698,2021,10,42
"Alaska",2021-10-30,725,2021,10,43
"Alaska",2021-11-06,741,2021,11,44
"Alaska",2021-11-13,831,2021,11,45
"Alaska",2021-11-20,862,2021,11,46
"Alaska",2021-11-27,877,2021,11,47
"Alaska",2021-12-04,883,2021,12,48
"Alaska",2021-12-11,886,2021,12,49
"Alaska",2021-12-18,946,2021,12,50
"Alaska",2021-12-25,976,2021,12,51
"Alaska",2022-01-01,978,2022,1,52
"Alaska",2022-01-08,980,2022,1,1
"Alaska",2022-01-15,987,2022,1,2
"Alaska",2022-01-22,1051,2022,1,3
"Alaska",2022-01-29,1085,2022,1,4
"Alaska",2022-02-05,1093,2022,2,5
"Alaska",2022-02-12,1114,2022,2,6
"Alaska",2022-02-19,1141,2022,2,7
"Alaska",2022-02-26,1163,2022,2,8
"Alaska",2022-03-05,1191,2022,3,9
"Alaska",2022-03-12,1201,2022,3,10
"Alaska",2022-03-19,1202,2022,3,11
"Alaska",2022-03-26,1222,2022,3,12
"Alaska",2022-04-02,1228,2022,4,13
"Alaska",2022-04-09,1228,2022,4,14
"Alaska",2022-04-16,1235,2022,4,15
"Alaska",2022-04-23,1248,2022,4,16
"Alaska",2022-04-30,1252,2022,4,17
"Alaska",2022-05-07,1253,2022,5,18
"Alaska",2022-05-14,1268,2022,5,19
"Alaska",2022-05-21,1286,2022,5,20
"Alaska",2022-05-28,1285,2022,5,21
"Alaska",2022-06-04,1285,2022,6,22
"Alaska",2022-06-11,1285,2022,6,23
"Alaska",2022-06-18,1285,2022,6,24
"Alaska",2022-06-25,1285,2022,6,25
"Alaska",2022-07-02,1285,2022,7,26
"Alaska",2022-07-09,1285,2022,7,27
"Alaska",2022-07-16,1309,2022,7,28
"Alaska",2022-07-23,1309,2022,7,29
"Alaska",2022-07-30,1309,2022,7,30
"Alaska",2022-08-06,1309,2022,8,31
"Alaska",2022-08-13,1330,2022,8,32
"Alaska",2022-08-20,1330,2022,8,33
"Alaska",2022-08-27,1338,2022,8,34
"Alaska",2022-09-03,1338,2022,9,35
"Alaska",2022-09-10,1338,2022,9,36
"Alaska",2022-09-17,1364,2022,9,37
"Alaska",2022-09-24,1364,2022,9,38
"Alaska",2022-10-01,1364,2022,10,39
"Alaska",2022-10-08,1393,2022,10,40
"Alaska",2022-10-15,1393,2022,10,41
"Alaska",2022-10-22,1393,2022,10,42
"Alaska",2022-10-29,1413,2022,10,43
"Alaska",2022-11-05,1413,2022,11,44
"Alaska",2022-11-12,1413,2022,11,45
"Alaska",2022-11-19,1436,2022,11,46
"Alaska",2022-11-26,1436,2022,11,47
"Alaska",2022-12-03,1436,2022,12,48
"Alaska",2022-12-10,1436,2022,12,49
"Alaska",2022-12-17,1436,2022,12,50
"Alaska",2022-12-24,1455,2022,12,51
"Alaska",2022-12-31,1455,2022,12,52
"American Samoa",2020-01-25,0,2020,1,4
"American Samoa",2020-02-01,0,2020,2,5
"American Samoa",2020-02-08,0,2020,2,6
"American Samoa",2020-02-15,0,2020,2,7
"American Samoa",2020-02-22,0,2020,2,8
"American Samoa",2020-02-29,0,2020,2,9
"American Samoa",2020-03-07,0,2020,3,10
"American Samoa",2020-03-14,0,2020,3,11
"American Samoa",2020-03-21,0,2020,3,12
"American Samoa",2020-03-28,0,2020,3,13
"American Samoa",2020-04-04,0,2020,4,14
"American Samoa",2020-04-11,0,2020,4,15
"American Samoa",2020-04-18,0,2020,4,16
"American Samoa",2020-04-25,0,2020,4,17
"American Samoa",2020-05-02,0,2020,5,18
"American Samoa",2020-05-09,0,2020,5,19
"American Samoa",2020-05-16,0,2020,5,20
"American Samoa",2020-05-23,0,2020,5,21
"American Samoa",2020-05-30,0,2020,5,22
"American Samoa",2020-06-06,0,2020,6,23
"American Samoa",2020-06-13,0,2020,6,24
"American Samoa",2020-06-20,0,2020,6,25
"American Samoa",2020-06-27,0,2020,6,26
"American Samoa",2020-07-04,0,2020,7,27
"American Samoa",2020-07-11,0,2020,7,28
"American Samoa",2020-07-18,0,2020,7,29
"American Samoa",2020-07-25,0,2020,7,30
"American Samoa",2020-08-01,0,2020,8,31
"American Samoa",2020-08-08,0,2020,8,32
"American Samoa",2020-08-15,0,2020,8,33
"American Samoa",2020-08-22,0,2020,8,34
"American Samoa",2020-08-29,0,2020,8,35
"American Samoa",2020-09-05,0,2020,9,36
"American Samoa",2020-09-12,0,2020,9,37
"American Samoa",2020-09-19,0,2020,9,38
"American Samoa",2020-09-26,0,2020,9,39
"American Samoa",2020-10-03,0,2020,10,40
"American Samoa",2020-10-10,0,2020,10,41
"American Samoa",2020-10-17,0,2020,10,42
"American Samoa",2020-10-24,0,2020,10,43
"American Samoa",2020-10-31,0,2020,10,44
"American Samoa",2020-11-07,0,2020,11,45
"American Samoa",2020-11-14,0,2020,11,46
"American Samoa",2020-11-21,0,2020,11,47
"American Samoa",2020-11-28,0,2020,11,48
"American Samoa",2020-12-05,0,2020,12,49
"American Samoa",2020-12-12,0,2020,12,50
"American Samoa",2020-12-19,0,2020,12,51
"American Samoa",2020-12-26,0,2020,12,52
"American Samoa",2021-01-02,0,2021,1,53
"American Samoa",2021-01-09,0,2021,1,1
"American Samoa",2021-01-16,0,2021,1,2
"American Samoa",2021-01-23,0,2021,1,3
"American Samoa",2021-01-30,0,2021,1,4
"American Samoa",2021-02-06,0,2021,2,5
"American Samoa",2021-02-13,0,2021,2,6
"American Samoa",2021-02-20,0,2021,2,7
"American Samoa",2021-02-27,0,2021,2,8
"American Samoa",2021-03-06,0,2021,3,9
"American Samoa",2021-03-13,0,2021,3,10
"American Samoa",2021-03-20,0,2021,3,11
"American Samoa",2021-03-27,0,2021,3,12
"American Samoa",2021-04-03,0,2021,4,13
"American Samoa",2021-04-10,0,2021,4,14
"American Samoa",2021-04-17,0,2021,4,15
"American Samoa",2021-04-24,0,2021,4,16
"American Samoa",2021-05-01,0,2021,5,17
"American Samoa",2021-05-08,0,2021,5,18
"American Samoa",2021-05-15,0,2021,5,19
"American Samoa",2021-05-22,0,2021,5,20
"American Samoa",2021-05-29,0,2021,5,21
"American Samoa",2021-06-05,0,2021,6,22
"American Samoa",2021-06-12,0,2021,6,23
"American Samoa",2021-06-19,0,2021,6,24
"American Samoa",2021-06-26,0,2021,6,25
"American Samoa",2021-07-03,0,2021,7,26
"American Samoa",2021-07-10,0,2021,7,27
"American Samoa",2021-07-17,0,2021,7,28
"American Samoa",2021-07-24,0,2021,7,29
"American Samoa",2021-07-31,0,2021,7,30
"American Samoa",2021-08-07,0,2021,8,31
"American Samoa",2021-08-14,0,2021,8,32
"American Samoa",2021-08-21,0,2021,8,33
"American Samoa",2021-08-28,0,2021,8,34
"American Samoa",2021-09-04,0,2021,9,35
"American Samoa",2021-09-11,0,2021,9,36
"American Samoa",2021-09-18,0,2021,9,37
"American Samoa",2021-09-25,0,2021,9,38
"American Samoa",2021-10-02,0,2021,10,39
"American Samoa",2021-10-09,0,2021,10,40
"American Samoa",2021-10-16,0,2021,10,41
"American Samoa",2021-10-23,0,2021,10,42
"American Samoa",2021-10-30,0,2021,10,43
"American Samoa",2021-11-06,0,2021,11,44
"American Samoa",2021-11-13,0,2021,11,45
"American Samoa",2021-11-20,0,2021,11,46
"American Samoa",2021-11-27,0,2021,11,47
"American Samoa",2021-12-04,0,2021,12,48
"American Samoa",2021-12-11,0,2021,12,49
"American Samoa",2021-12-18,0,2021,12,50
"American Samoa",2021-12-25,0,2021,12,51
"American Samoa",2022-01-01,0,2022,1,52
"American Samoa",2022-01-08,0,2022,1,1
"American Samoa",2022-01-15,0,2022,1,2
"American Samoa",2022-01-22,0,2022,1,3
"American Samoa",2022-01-29,0,2022,1,4
"American Samoa",2022-02-05,0,2022,2,5
"American Samoa",2022-02-12,0,2022,2,6
"American Samoa",2022-02-19,0,2022,2,7
"American Samoa",2022-02-26,0,2022,2,8
"American Samoa",2022-03-05,0,2022,3,9
"American Samoa",2022-03-12,0,2022,3,10
"American Samoa",2022-03-19,0,2022,3,11
"American Samoa",2022-03-26,1,2022,3,12
"American Samoa",2022-04-02,4,2022,4,13
"American Samoa",2022-04-09,8,2022,4,14
"American Samoa",2022-04-16,18,2022,4,15
"American Samoa",2022-04-23,22,2022,4,16
"American Samoa",2022-04-30,26,2022,4,17
"American Samoa",2022-05-07,28,2022,5,18
"American Samoa",2022-05-14,30,2022,5,19
"American Samoa",2022-05-21,30,2022,5,20
"American Samoa",2022-05-28,31,2022,5,21
"American Samoa",2022-06-04,31,2022,6,22
"American Samoa",2022-06-11,31,2022,6,23
"American Samoa",2022-06-18,31,2022,6,24
"American Samoa",2022-06-25,31,2022,6,25
"American Samoa",2022-07-02,31,2022,7,26
"American Samoa",2022-07-09,31,2022,7,27
"American Samoa",2022-07-16,32,2022,7,28
"American Samoa",2022-07-23,33,2022,7,29
"American Samoa",2022-07-30,33,2022,7,30
"American Samoa",2022-08-06,33,2022,8,31
"American Samoa",2022-08-13,33,2022,8,32
"American Samoa",2022-08-20,33,2022,8,33
"American Samoa",2022-08-27,34,2022,8,34
"American Samoa",2022-09-03,34,2022,9,35
"American Samoa",2022-09-10,34,2022,9,36
"American Samoa",2022-09-17,34,2022,9,37
"American Samoa",2022-09-24,34,2022,9,38
"American Samoa",2022-10-01,34,2022,10,39
"American Samoa",2022-10-08,34,2022,10,40
"American Samoa",2022-10-15,34,2022,10,41
"American Samoa",2022-10-22,34,2022,10,42
"American Samoa",2022-10-29,34,2022,10,43
"American Samoa",2022-11-05,34,2022,11,44
"American Samoa",2022-11-12,34,2022,11,45
"American Samoa",2022-11-19,34,2022,11,46
"American Samoa",2022-11-26,34,2022,11,47
"American Samoa",2022-12-03,34,2022,12,48
"American Samoa",2022-12-10,34,2022,12,49
"American Samoa",2022-12-17,34,2022,12,50
"American Samoa",2022-12-24,34,2022,12,51
"American Samoa",2022-12-31,34,2022,12,52
"Arizona",2020-01-25,0,2020,1,4
"Arizona",2020-02-01,0,2020,2,5
"Arizona",2020-02-08,0,2020,2,6
"Arizona",2020-02-15,0,2020,2,7
"Arizona",2020-02-22,0,2020,2,8
"Arizona",2020-02-29,0,2020,2,9
"Arizona",2020-03-07,0,2020,3,10
"Arizona",2020-03-14,0,2020,3,11
"Arizona",2020-03-21,1,2020,3,12
"Arizona",2020-03-28,15,2020,3,13
"Arizona",2020-04-04,52,2020,4,14
"Arizona",2020-04-11,117,2020,4,15
"Arizona",2020-04-18,180,2020,4,16
"Arizona",2020-04-25,273,2020,4,17
"Arizona",2020-05-02,330,2020,5,18
"Arizona",2020-05-09,532,2020,5,19
"Arizona",2020-05-16,679,2020,5,20
"Arizona",2020-05-23,801,2020,5,21
"Arizona",2020-05-30,904,2020,5,22
"Arizona",2020-06-06,1043,2020,6,23
"Arizona",2020-06-13,1189,2020,6,24
"Arizona",2020-06-20,1346,2020,6,25
"Arizona",2020-06-27,1580,2020,6,26
"Arizona",2020-07-04,1817,2020,7,27
"Arizona",2020-07-11,2151,2020,7,28
"Arizona",2020-07-18,2730,2020,7,29
"Arizona",2020-07-25,3286,2020,7,30
"Arizona",2020-08-01,3747,2020,8,31
"Arizona",2020-08-08,4137,2020,8,32
"Arizona",2020-08-15,4492,2020,8,33
"Arizona",2020-08-22,4756,2020,8,34
"Arizona",2020-08-29,5007,2020,8,35
"Arizona",2020-09-05,5207,2020,9,36
"Arizona",2020-09-12,5315,2020,9,37
"Arizona",2020-09-19,5467,2020,9,38
"Arizona",2020-09-26,5622,2020,9,39
"Arizona",2020-10-03,5705,2020,10,40
"Arizona",2020-10-10,5759,2020,10,41
"Arizona",2020-10-17,5824,2020,10,42
"Arizona",2020-10-24,5869,2020,10,43
"Arizona",2020-10-31,5979,2020,10,44
"Arizona",2020-11-07,6147,2020,11,45
"Arizona",2020-11-14,6300,2020,11,46
"Arizona",2020-11-21,6457,2020,11,47
"Arizona",2020-11-28,6624,2020,11,48
"Arizona",2020-12-05,6925,2020,12,49
"Arizona",2020-12-12,7322,2020,12,50
"Arizona",2020-12-19,7937,2020,12,51
"Arizona",2020-12-26,8424,2020,12,52
"Arizona",2021-01-02,9061,2021,1,53
"Arizona",2021-01-09,10036,2021,1,1
"Arizona",2021-01-16,11248,2021,1,2
"Arizona",2021-01-23,12170,2021,1,3
"Arizona",2021-01-30,13098,2021,1,4
"Arizona",2021-02-06,14011,2021,2,5
"Arizona",2021-02-13,14948,2021,2,6
"Arizona",2021-02-20,15480,2021,2,7
"Arizona",2021-02-27,15967,2021,2,8
"Arizona",2021-03-06,16323,2021,3,9
"Arizona",2021-03-13,16546,2021,3,10
"Arizona",2021-03-20,16733,2021,3,11
"Arizona",2021-03-27,16912,2021,3,12
"Arizona",2021-04-03,16991,2021,4,13
"Arizona",2021-04-10,17092,2021,4,14
"Arizona",2021-04-17,17151,2021,4,15
"Arizona",2021-04-24,17260,2021,4,16
"Arizona",2021-05-01,17338,2021,5,17
"Arizona",2021-05-08,17407,2021,5,18
"Arizona",2021-05-15,17459,2021,5,19
"Arizona",2021-05-22,17547,2021,5,20
"Arizona",2021-05-29,17628,2021,5,21
"Arizona",2021-06-05,17698,2021,6,22
"Arizona",2021-06-12,17761,2021,6,23
"Arizona",2021-06-19,17838,2021,6,24
"Arizona",2021-06-26,17914,2021,6,25
"Arizona",2021-07-03,17975,2021,7,26
"Arizona",2021-07-10,18029,2021,7,27
"Arizona",2021-07-17,18100,2021,7,28
"Arizona",2021-07-24,18170,2021,7,29
"Arizona",2021-07-31,18246,2021,7,30
"Arizona",2021-08-07,18376,2021,8,31
"Arizona",2021-08-14,18462,2021,8,32
"Arizona",2021-08-21,18597,2021,8,33
"Arizona",2021-08-28,18779,2021,8,34
"Arizona",2021-09-04,18997,2021,9,35
"Arizona",2021-09-11,19183,2021,9,36
"Arizona",2021-09-18,19487,2021,9,37
"Arizona",2021-09-25,19806,2021,9,38
"Arizona",2021-10-02,20134,2021,10,39
"Arizona",2021-10-09,20350,2021,10,40
"Arizona",2021-10-16,20500,2021,10,41
"Arizona",2021-10-23,20851,2021,10,42
"Arizona",2021-10-30,21153,2021,10,43
"Arizona",2021-11-06,21408,2021,11,44
"Arizona",2021-11-13,21651,2021,11,45
"Arizona",2021-11-20,21939,2021,11,46
"Arizona",2021-11-27,22224,2021,11,47
"Arizona",2021-12-04,22561,2021,12,48
"Arizona",2021-12-11,23021,2021,12,49
"Arizona",2021-12-18,23516,2021,12,50
"Arizona",2021-12-25,23983,2021,12,51
"Arizona",2022-01-01,24354,2022,1,52
"Arizona",2022-01-08,24704,2022,1,1
"Arizona",2022-01-15,25068,2022,1,2
"Arizona",2022-01-22,25557,2022,1,3
"Arizona",2022-01-29,26183,2022,1,4
"Arizona",2022-02-05,26628,2022,2,5
"Arizona",2022-02-12,27164,2022,2,6
"Arizona",2022-02-19,27513,2022,2,7
"Arizona",2022-02-26,27946,2022,2,8
"Arizona",2022-03-05,27708,2022,3,9
"Arizona",2022-03-12,28090,2022,3,10
"Arizona",2022-03-19,28547,2022,3,11
"Arizona",2022-03-26,28883,2022,3,12
"Arizona",2022-04-02,29268,2022,4,13
"Arizona",2022-04-09,29681,2022,4,14
"Arizona",2022-04-16,29823,2022,4,15
"Arizona",2022-04-23,29852,2022,4,16
"Arizona",2022-04-30,29951,2022,4,17
"Arizona",2022-05-07,30189,2022,5,18
"Arizona",2022-05-14,30230,2022,5,19
"Arizona",2022-05-21,30259,2022,5,20
"Arizona",2022-05-28,30299,2022,5,21
"Arizona",2022-06-04,30332,2022,6,22
"Arizona",2022-06-11,30372,2022,6,23
"Arizona",2022-06-18,30400,2022,6,24
"Arizona",2022-06-25,30452,2022,6,25
"Arizona",2022-07-02,30515,2022,7,26
"Arizona",2022-07-09,30572,2022,7,27
"Arizona",2022-07-16,30632,2022,7,28
"Arizona",2022-07-23,30698,2022,7,29
"Arizona",2022-07-30,30768,2022,7,30
"Arizona",2022-08-06,30842,2022,8,31
"Arizona",2022-08-13,30901,2022,8,32
"Arizona",2022-08-20,30982,2022,8,33
"Arizona",2022-08-27,31047,2022,8,34
"Arizona",2022-09-03,31114,2022,9,35
"Arizona",2022-09-10,31162,2022,9,36
"Arizona",2022-09-17,31244,2022,9,37
"Arizona",2022-09-24,31326,2022,9,38
"Arizona",2022-10-01,31370,2022,10,39
"Arizona",2022-10-08,31406,2022,10,40
"Arizona",2022-10-15,31455,2022,10,41
"Arizona",2022-10-22,31514,2022,10,42
"Arizona",2022-10-29,31548,2022,10,43
"Arizona",2022-11-05,31573,2022,11,44
"Arizona",2022-11-12,31613,2022,11,45
"Arizona",2022-11-19,31647,2022,11,46
"Arizona",2022-11-26,31709,2022,11,47
"Arizona",2022-12-03,31751,2022,12,48
"Arizona",2022-12-10,31822,2022,12,49
"Arizona",2022-12-17,31929,2022,12,50
